log-count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day,year,month,hour,weekday
4.836281907,2,0,1,1,29.52,34.85,79,8.9981,23,102,19,2012,6,23,1
3.988984047,3,0,1,1,29.52,35.605,84,7.0015,10,43,17,2012,7,0,1
3.258096538,3,0,1,1,30.34,34.85,70,0,4,21,17,2012,7,1,1
2.079441542,3,0,1,1,29.52,34.09,70,6.0032,1,6,17,2012,7,2,1
1.386294361,3,0,1,1,29.52,34.09,66,0,0,3,17,2012,7,3,1
2.079441542,3,0,1,1,29.52,34.09,62,0,0,7,17,2012,7,4,1
3.663561646,3,0,1,1,27.88,31.82,74,6.0032,7,31,17,2012,7,5,1
5.365976015,3,0,1,1,29.52,34.09,66,7.0015,16,197,17,2012,7,6,1
6.267200549,3,0,1,2,30.34,34.85,70,0,26,500,17,2012,7,7,1
6.495265556,3,0,1,2,32.8,37.88,55,0,43,618,17,2012,7,8,1
5.771441123,3,0,1,2,33.62,38.635,49,15.0013,32,288,17,2012,7,9,1
5.075173815,3,0,1,2,34.44,39.395,49,12.998,37,122,17,2012,7,10,1
5.332718793,3,0,1,2,35.26,40.15,47,0,60,146,17,2012,7,11,1
5.541263545,3,0,1,2,36.9,40.91,35,0,80,174,17,2012,7,12,1
5.402677382,3,0,1,1,37.72,40.91,31,12.998,53,168,17,2012,7,13,1
5.370638028,3,0,1,1,38.54,41.665,29,16.9979,54,160,17,2012,7,14,1
5.501258211,3,0,1,1,37.72,40.91,31,11.0014,57,187,17,2012,7,15,1
5.945420609,3,0,1,1,37.72,40.91,29,11.0014,64,317,17,2012,7,16,1
6.647688374,3,0,1,1,37.72,40.91,29,0,95,675,17,2012,7,17,1
6.650279049,3,0,1,1,36.9,40.15,33,12.998,60,712,17,2012,7,18,1
6.306275287,3,0,1,1,36.08,39.395,35,16.9979,69,478,17,2012,7,19,1
6.059123196,3,0,1,1,35.26,37.88,34,11.0014,52,375,17,2012,7,20,1
5.811140993,3,0,1,1,33.62,38.635,52,8.9981,50,283,17,2012,7,21,1
5.501258211,3,0,1,1,32.8,37.88,55,15.0013,29,215,17,2012,7,22,1
5.087596335,3,0,1,1,31.98,37.12,59,12.998,22,139,17,2012,7,23,1
3.988984047,3,0,1,1,31.16,36.365,66,11.0014,8,45,18,2012,7,0,2
2.833213344,3,0,1,1,31.16,36.365,66,7.0015,2,14,18,2012,7,1,2
2.197224577,3,0,1,1,30.34,34.85,66,8.9981,3,5,18,2012,7,2,2
1.609437912,3,0,1,1,30.34,34.85,66,8.9981,2,2,18,2012,7,3,2
1.945910149,3,0,1,1,29.52,34.09,70,8.9981,0,6,18,2012,7,4,2
3.850147602,3,0,1,1,29.52,34.09,70,11.0014,5,41,18,2012,7,5,2
5.093750201,3,0,1,1,29.52,34.09,70,11.0014,10,152,18,2012,7,6,2
6.206575927,3,0,1,1,30.34,34.85,66,11.0014,23,472,18,2012,7,7,2
6.522092798,3,0,1,1,31.98,37.12,62,7.0015,55,624,18,2012,7,8,2
5.697093487,3,0,1,1,33.62,39.395,56,0,44,253,18,2012,7,9,2
4.934473933,3,0,1,1,36.9,42.425,42,12.998,39,99,18,2012,7,10,2
5.214935758,3,0,1,1,36.9,42.425,42,0,47,136,18,2012,7,11,2
5.313205979,3,0,1,1,37.72,43.18,37,8.9981,36,166,18,2012,7,12,2
5.318119994,3,0,1,1,38.54,42.425,33,0,49,154,18,2012,7,13,2
5.141663557,3,0,1,1,38.54,43.94,38,22.0028,54,116,18,2012,7,14,2
5.272999559,3,0,1,3,37.72,42.425,35,23.9994,42,152,18,2012,7,15,2
5.416100402,3,0,1,1,30.34,34.85,66,16.9979,34,190,18,2012,7,16,2
5.916202063,3,0,1,1,30.34,34.85,70,16.9979,35,335,18,2012,7,17,2
6.467698726,3,0,1,2,31.16,35.605,62,8.9981,63,580,18,2012,7,18,2
6.248042875,3,0,1,2,31.16,35.605,62,7.0015,78,438,18,2012,7,19,2
5.905361848,3,0,1,1,30.34,34.09,62,6.0032,56,310,18,2012,7,20,2
5.768320996,3,0,1,1,31.16,35.605,62,0,53,266,18,2012,7,21,2
5.666426688,3,0,1,1,31.16,35.605,58,6.0032,42,246,18,2012,7,22,2
4.882801923,3,0,1,1,31.16,35.605,58,6.0032,19,112,18,2012,7,23,2
4.204692619,3,0,1,1,30.34,34.85,66,6.0032,16,50,19,2012,7,0,3
3.258096538,3,0,1,1,30.34,34.85,66,6.0032,6,19,19,2012,7,1,3
2.079441542,3,0,1,1,29.52,34.09,70,12.998,0,7,19,2012,7,2,3
1.791759469,3,0,1,1,29.52,34.09,70,7.0015,1,4,19,2012,7,3,3
2.197224577,3,0,1,1,29.52,34.09,70,7.0015,0,8,19,2012,7,4,3
3.713572067,3,0,1,2,29.52,34.09,70,7.0015,5,35,19,2012,7,5,3
5.030437921,3,0,1,1,29.52,34.09,66,8.9981,8,144,19,2012,7,6,3
6.161207322,3,0,1,1,30.34,34.09,58,19.0012,23,450,19,2012,7,7,3
6.489204931,3,0,1,1,31.16,35.605,58,16.9979,32,625,19,2012,7,8,3
5.765191103,3,0,1,2,31.16,35.605,58,19.0012,36,282,19,2012,7,9,3
5.293304825,3,0,1,1,31.16,35.605,58,12.998,41,157,19,2012,7,10,3
5.379897354,3,0,1,1,32.8,37.88,55,7.0015,54,162,19,2012,7,11,3
5.616771098,3,0,1,1,34.44,39.395,49,19.0012,59,215,19,2012,7,12,3
5.541263545,3,0,1,1,34.44,38.635,47,8.9981,74,180,19,2012,7,13,3
5.288267031,3,0,1,1,35.26,39.395,44,6.0032,46,151,19,2012,7,14,3
5.680172609,3,0,1,1,34.44,38.635,47,6.0032,66,226,19,2012,7,15,3
5.883322388,3,0,1,1,34.44,38.635,47,6.0032,70,288,19,2012,7,16,3
6.64898455,3,0,1,1,35.26,39.395,41,0,93,678,19,2012,7,17,3
6.656726524,3,0,1,1,35.26,39.395,41,12.998,93,684,19,2012,7,18,3
6.280395839,3,0,1,1,34.44,37.88,44,16.9979,53,480,19,2012,7,19,3
6.226536669,3,0,1,1,33.62,38.635,49,11.0014,65,440,19,2012,7,20,3
5.80814249,3,0,1,3,27.06,29.545,89,16.9979,38,294,19,2012,7,21,3
4.234106505,3,0,1,3,27.06,29.545,89,16.9979,6,62,19,2012,7,22,3
4.189654742,3,0,1,3,27.06,29.545,89,15.0013,3,62,19,2012,7,23,3
4.48863637,3,0,1,1,27.88,12.12,57,11.0014,21,67,17,2012,8,0,4
4.007333185,3,0,1,1,27.06,12.12,65,7.0015,16,38,17,2012,8,1,4
2.995732274,3,0,1,1,27.06,12.12,61,8.9981,4,15,17,2012,8,2,4
1.945910149,3,0,1,1,26.24,12.12,65,7.0015,0,6,17,2012,8,3,4
2.302585093,3,0,1,1,26.24,12.12,73,11.0014,0,9,17,2012,8,4,4
3.610917913,3,0,1,1,26.24,12.12,73,7.0015,2,34,17,2012,8,5,4
5.062595033,3,0,1,1,25.42,12.12,78,8.9981,6,151,17,2012,8,6,4
5.940171253,3,0,1,1,26.24,12.12,73,7.0015,11,368,17,2012,8,7,4
6.50578406,3,0,1,1,27.88,12.12,65,8.9981,43,625,17,2012,8,8,4
5.937536205,3,0,1,1,28.7,12.12,58,7.0015,58,320,17,2012,8,9,4
5.446737372,3,0,1,1,30.34,12.12,55,11.0014,82,149,17,2012,8,10,4
5.717027701,3,0,1,1,31.16,12.12,52,19.0012,98,205,17,2012,8,11,4
5.902633333,3,0,1,1,33.62,12.12,41,15.0013,110,255,17,2012,8,12,4
5.880532986,3,0,1,1,34.44,12.12,36,26.0027,103,254,17,2012,8,13,4
5.796057751,3,0,1,1,35.26,12.12,34,27.9993,128,200,17,2012,8,14,4
5.950642553,3,0,1,1,35.26,12.12,30,31.0009,127,256,17,2012,8,15,4
6.192362489,3,0,1,2,34.44,12.12,32,30.0026,116,372,17,2012,8,16,4
6.674561392,3,0,1,1,33.62,12.12,36,22.0028,144,647,17,2012,8,17,4
6.507277712,3,0,1,2,33.62,12.12,38,16.9979,108,561,17,2012,8,18,4
6.198478716,3,0,1,2,30.34,12.12,55,26.0027,88,403,17,2012,8,19,4
5.886104031,3,0,1,2,29.52,12.12,58,15.0013,97,262,17,2012,8,20,4
5.545177444,3,0,1,2,27.88,12.12,69,19.9995,57,198,17,2012,8,21,4
5.365976015,3,0,1,3,27.06,12.12,83,12.998,43,170,17,2012,8,22,4
4.804021045,3,0,1,3,26.24,12.12,83,15.0013,21,100,17,2012,8,23,4
4.663439094,3,0,0,2,26.24,28.79,83,15.0013,6,99,18,2012,8,0,5
4.532599493,3,0,0,3,25.42,27.275,94,11.0014,14,78,18,2012,8,1,5
3.784189634,3,0,0,3,25.42,28.03,88,11.0014,4,39,18,2012,8,2,5
3.433987204,3,0,0,1,25.42,28.03,88,12.998,7,23,18,2012,8,3,5
2.63905733,3,0,0,1,25.42,29.545,73,15.0013,5,8,18,2012,8,4,5
2.302585093,3,0,0,1,24.6,28.79,78,16.9979,2,7,18,2012,8,5,5
3.33220451,3,0,0,1,24.6,28.03,83,15.0013,4,23,18,2012,8,6,5
4.17438727,3,0,0,1,24.6,28.03,83,15.0013,12,52,18,2012,8,7,5
5.247024072,3,0,0,1,26.24,30.305,69,16.9979,28,161,18,2012,8,8,5
5.680172609,3,0,0,1,27.06,31.06,65,19.0012,81,211,18,2012,8,9,5
6.17586727,3,0,0,1,28.7,32.575,54,11.0014,166,314,18,2012,8,10,5
6.285998095,3,0,0,1,29.52,33.335,51,0,180,356,18,2012,8,11,5
6.484635236,3,0,0,1,31.16,33.335,37,12.998,266,388,18,2012,8,12,5
6.469250317,3,0,0,1,30.34,32.575,40,12.998,289,355,18,2012,8,13,5
6.395261598,3,0,0,1,31.16,33.335,37,19.0012,242,356,18,2012,8,14,5
6.391917113,3,0,0,1,31.16,33.335,37,15.0013,250,346,18,2012,8,15,5
6.464588304,3,0,0,1,31.16,33.335,37,16.9979,287,354,18,2012,8,16,5
6.455198563,3,0,0,1,31.16,33.335,37,15.0013,256,379,18,2012,8,17,5
6.318968114,3,0,0,1,30.34,32.575,37,11.0014,225,329,18,2012,8,18,5
6.192362489,3,0,0,1,28.7,31.82,45,11.0014,164,324,18,2012,8,19,5
5.834810737,3,0,0,1,28.7,31.82,45,7.0015,99,242,18,2012,8,20,5
5.826000107,3,0,0,1,27.06,31.06,61,0,90,248,18,2012,8,21,5
5.568344504,3,0,0,1,27.06,31.06,61,0,90,171,18,2012,8,22,5
5.463831805,3,0,0,1,26.24,30.305,65,6.0032,60,175,18,2012,8,23,5
5.236441963,3,0,0,1,27.06,31.06,57,6.0032,44,143,19,2012,8,0,6
4.882801923,3,0,0,1,26.24,30.305,65,0,29,102,19,2012,8,1,6
4.787491743,3,0,0,2,25.42,30.305,69,6.0032,16,103,19,2012,8,2,6
4.025351691,3,0,0,2,25.42,30.305,61,11.0014,21,34,19,2012,8,3,6
3.295836866,3,0,0,2,25.42,30.305,65,11.0014,4,22,19,2012,8,4,6
2.48490665,3,0,0,2,24.6,29.545,73,8.9981,3,8,19,2012,8,5,6
3.044522438,3,0,0,2,25.42,30.305,69,7.0015,5,15,19,2012,8,6,6
3.737669618,3,0,0,2,25.42,30.305,69,8.9981,12,29,19,2012,8,7,6
4.828313737,3,0,0,2,26.24,30.305,69,7.0015,34,90,19,2012,8,8,6
5.602118821,3,0,0,2,27.06,31.06,74,0,86,184,19,2012,8,9,6
6.054439346,3,0,0,2,27.88,31.82,69,0,138,287,19,2012,8,10,6
5.609471795,3,0,0,3,26.24,29.545,78,11.0014,83,189,19,2012,8,11,6
5.700443573,3,0,0,3,26.24,30.305,73,0,112,186,19,2012,8,12,6
5.093750201,3,0,0,3,26.24,28.79,83,8.9981,50,112,19,2012,8,13,6
5.010635294,3,0,0,3,26.24,30.305,73,0,41,108,19,2012,8,14,6
5.624017506,3,0,0,2,26.24,30.305,65,0,89,187,19,2012,8,15,6
5.877735782,3,0,0,2,27.06,31.06,65,0,97,259,19,2012,8,16,6
5.840641657,3,0,0,2,26.24,29.545,78,7.0015,76,267,19,2012,8,17,6
5.934894196,3,0,0,2,26.24,29.545,78,7.0015,86,291,19,2012,8,18,6
5.834810737,3,0,0,2,26.24,30.305,73,8.9981,72,269,19,2012,8,19,6
5.616771098,3,0,0,2,26.24,30.305,73,12.998,61,213,19,2012,8,20,6
5.252273428,3,0,0,3,25.42,29.545,78,6.0032,36,154,19,2012,8,21,6
4.043051268,3,0,0,2,25.42,29.545,78,11.0014,6,50,19,2012,8,22,6
3.850147602,3,0,0,2,25.42,29.545,73,0,7,39,19,2012,8,23,6
3.828641396,3,0,1,1,22.14,25.76,68,11.0014,14,31,17,2012,9,0,0
3.091042453,3,0,1,1,21.32,25,72,6.0032,9,12,17,2012,9,1,0
2.63905733,3,0,1,1,21.32,25,72,0,5,8,17,2012,9,2,0
2.079441542,3,0,1,1,20.5,24.24,77,6.0032,0,7,17,2012,9,3,0
2.48490665,3,0,1,1,20.5,24.24,77,0,2,9,17,2012,9,4,0
3.828641396,3,0,1,1,19.68,23.485,82,6.0032,1,44,17,2012,9,5,0
5.105945474,3,0,1,1,19.68,23.485,82,0,7,157,17,2012,9,6,0
6.200509174,3,0,1,1,21.32,25,77,0,18,474,17,2012,9,7,0
6.527957918,3,0,1,1,22.14,25.76,77,6.0032,36,647,17,2012,9,8,0
5.703782475,3,0,1,1,23.78,27.275,68,8.9981,34,265,17,2012,9,9,0
5.313205979,3,0,1,2,25.42,30.305,65,12.998,73,129,17,2012,9,10,0
5.533389489,3,0,1,2,25.42,30.305,69,15.0013,61,191,17,2012,9,11,0
5.690359454,3,0,1,2,25.42,30.305,69,12.998,62,233,17,2012,9,12,0
5.840641657,3,0,1,1,26.24,30.305,65,16.9979,112,231,17,2012,9,13,0
5.80814249,3,0,1,2,26.24,30.305,65,16.9979,129,203,17,2012,9,14,0
5.826000107,3,0,1,2,26.24,30.305,65,16.9979,82,256,17,2012,9,15,0
6.118097198,3,0,1,2,26.24,30.305,69,16.9979,74,379,17,2012,9,16,0
6.736966958,3,0,1,2,26.24,30.305,65,15.0013,102,740,17,2012,9,17,0
6.652863029,3,0,1,2,25.42,29.545,73,11.0014,66,708,17,2012,9,18,0
6.188264123,3,0,1,2,25.42,29.545,73,7.0015,51,435,17,2012,9,19,0
5.831882477,3,0,1,2,25.42,29.545,73,8.9981,32,308,17,2012,9,20,0
5.455321115,3,0,1,3,25.42,28.79,83,15.0013,28,205,17,2012,9,21,0
4.86753445,3,0,1,3,25.42,28.79,83,16.9979,20,109,17,2012,9,22,0
4.262679877,3,0,1,3,24.6,25.76,94,16.9979,4,66,17,2012,9,23,0
2.63905733,3,0,1,3,24.6,25.76,94,16.9979,2,11,18,2012,9,0,1
1.791759469,3,0,1,3,24.6,25.76,94,12.998,0,5,18,2012,9,1,1
1.609437912,3,0,1,3,24.6,25.76,94,12.998,0,4,18,2012,9,2,1
1.945910149,3,0,1,2,25.42,27.275,94,19.0012,0,6,18,2012,9,3,1
2.079441542,3,0,1,2,25.42,27.275,94,23.9994,2,5,18,2012,9,4,1
3.891820298,3,0,1,2,26.24,28.79,89,22.0028,3,45,18,2012,9,5,1
5.123963979,3,0,1,2,26.24,28.79,89,22.0028,4,163,18,2012,9,6,1
5.877735782,3,0,1,2,26.24,28.79,89,30.0026,13,343,18,2012,9,7,1
6.51174533,3,0,1,2,27.06,30.305,83,36.9974,32,640,18,2012,9,8,1
5.683579767,3,0,1,2,27.06,30.305,83,39.0007,27,266,18,2012,9,9,1
5.081404365,3,0,1,3,27.88,31.82,79,43.0006,30,130,18,2012,9,10,1
5.023880521,3,0,1,2,27.88,31.82,79,43.0006,36,115,18,2012,9,11,1
4.48863637,3,0,1,3,27.88,31.82,83,30.0026,16,72,18,2012,9,12,1
4.744932128,3,0,1,2,28.7,33.335,74,39.0007,17,97,18,2012,9,13,1
4.9698133,3,0,1,3,24.6,25.76,94,31.0009,27,116,18,2012,9,14,1
3.610917913,3,0,1,3,24.6,27.275,88,16.9979,1,35,18,2012,9,15,1
4.955827058,3,0,1,3,24.6,27.275,88,19.9995,19,122,18,2012,9,16,1
5.826000107,3,0,1,3,24.6,27.275,88,12.998,36,302,18,2012,9,17,1
5.641907071,3,0,1,2,24.6,27.275,88,11.0014,19,262,18,2012,9,18,1
5.783825182,3,0,1,2,24.6,27.275,88,19.9995,22,302,18,2012,9,19,1
5.673323267,3,0,1,2,24.6,27.275,88,12.998,19,271,18,2012,9,20,1
5.33753808,3,0,1,2,24.6,27.275,88,12.998,21,186,18,2012,9,21,1
5.023880521,3,0,1,3,23.78,27.275,83,31.0009,14,137,18,2012,9,22,1
4.369447852,3,0,1,2,22.96,26.515,83,15.0013,11,67,18,2012,9,23,1
3.295836866,3,0,1,2,22.96,26.515,68,19.0012,3,23,19,2012,9,0,2
2.564949357,3,0,1,2,22.14,25.76,68,16.9979,0,12,19,2012,9,1,2
1.386294361,3,0,1,2,22.14,25.76,64,22.0028,0,3,19,2012,9,2,2
1.791759469,3,0,1,2,21.32,25,63,16.9979,1,4,19,2012,9,3,2
2.397895273,3,0,1,2,21.32,25,68,23.9994,0,10,19,2012,9,4,2
4.043051268,3,0,1,2,21.32,25,68,19.0012,2,54,19,2012,9,5,2
5.153291594,3,0,1,1,21.32,25,63,16.9979,6,166,19,2012,9,6,2
6.302618976,3,0,1,1,21.32,25,63,15.0013,16,529,19,2012,9,7,2
6.682108597,3,0,1,1,21.32,25,59,15.0013,39,758,19,2012,9,8,2
5.894402834,3,0,1,1,22.14,25.76,60,16.9979,26,336,19,2012,9,9,2
5.262690189,3,0,1,1,22.96,26.515,52,12.998,23,169,19,2012,9,10,2
5.513428746,3,0,1,1,24.6,31.06,43,16.9979,44,203,19,2012,9,11,2
5.749392986,3,0,1,1,24.6,31.06,43,16.9979,53,260,19,2012,9,12,2
5.669880923,3,0,1,1,24.6,31.06,40,16.9979,55,234,19,2012,9,13,2
5.659482216,3,0,1,1,25.42,31.06,38,16.9979,59,227,19,2012,9,14,2
5.743003188,3,0,1,1,25.42,31.06,35,0,57,254,19,2012,9,15,2
6.146329258,3,0,1,1,25.42,31.06,35,0,69,397,19,2012,9,16,2
6.787844982,3,0,1,1,24.6,31.06,38,15.0013,74,812,19,2012,9,17,2
6.794586581,3,0,1,1,23.78,27.275,40,19.0012,85,807,19,2012,9,18,2
6.416732283,3,0,1,1,22.96,26.515,43,15.0013,72,539,19,2012,9,19,2
6.01615716,3,0,1,1,21.32,25,48,11.0014,31,378,19,2012,9,20,2
5.857933154,3,0,1,1,20.5,24.24,59,11.0014,25,324,19,2012,9,21,2
5.438079309,3,0,1,1,20.5,24.24,63,6.0032,31,198,19,2012,9,22,2
4.820281566,3,0,1,1,19.68,23.485,67,6.0032,17,106,19,2012,9,23,2
3.912023005,4,0,1,1,15.58,19.695,76,0,1,48,17,2012,10,0,2
2.890371758,4,0,1,1,15.58,19.695,76,0,3,14,17,2012,10,1,2
2.833213344,4,0,1,1,15.58,19.695,76,0,4,12,17,2012,10,2,2
2.079441542,4,0,1,1,14.76,18.94,87,0,0,7,17,2012,10,3,2
1.609437912,4,0,1,1,14.76,18.18,81,6.0032,0,4,17,2012,10,4,2
3.737669618,4,0,1,2,14.76,18.94,81,0,2,39,17,2012,10,5,2
5.187385806,4,0,1,1,15.58,19.695,82,0,7,171,17,2012,10,6,2
6.142037406,4,0,1,1,14.76,18.18,81,7.0015,15,449,17,2012,10,7,2
6.706862337,4,0,1,2,16.4,20.455,76,0,38,779,17,2012,10,8,2
5.948034989,4,0,1,2,17.22,21.21,77,0,38,344,17,2012,10,9,2
5.433722004,4,0,1,2,18.86,22.725,67,0,60,168,17,2012,10,10,2
5.459585514,4,0,1,2,20.5,24.24,51,6.0032,78,156,17,2012,10,11,2
5.80814249,4,0,1,2,21.32,25,48,11.0014,71,261,17,2012,10,12,2
5.739792912,4,0,1,2,22.14,25.76,49,8.9981,73,237,17,2012,10,13,2
5.602118821,4,0,1,2,22.96,26.515,43,11.0014,82,188,17,2012,10,14,2
5.710427017,4,0,1,2,23.78,27.275,43,15.0013,62,239,17,2012,10,15,2
6.146329258,4,0,1,1,22.96,26.515,52,12.998,70,396,17,2012,10,16,2
6.790097236,4,0,1,1,22.14,25.76,56,7.0015,122,766,17,2012,10,17,2
6.785587645,4,0,1,1,21.32,25,59,11.0014,90,794,17,2012,10,18,2
6.248042875,4,0,1,1,20.5,24.24,72,12.998,49,467,17,2012,10,19,2
6.02827852,4,0,1,1,20.5,24.24,72,8.9981,54,360,17,2012,10,20,2
5.799092654,4,0,1,1,18.86,22.725,82,12.998,28,301,17,2012,10,21,2
5.375278408,4,0,1,1,18.86,22.725,88,16.9979,17,198,17,2012,10,22,2
4.605170186,4,0,1,1,18.86,22.725,88,15.0013,15,84,17,2012,10,23,2
4.060443011,4,0,1,1,18.86,22.725,88,12.998,4,53,18,2012,10,0,3
2.708050201,4,0,1,1,18.86,22.725,82,15.0013,0,14,18,2012,10,1,3
2.708050201,4,0,1,1,18.86,22.725,82,12.998,1,13,18,2012,10,2,3
1.791759469,4,0,1,1,18.04,21.97,88,15.0013,0,5,18,2012,10,3,3
1.791759469,4,0,1,1,18.04,21.97,88,15.0013,0,5,18,2012,10,4,3
3.761200116,4,0,1,1,18.04,21.97,82,15.0013,1,41,18,2012,10,5,3
5.036952602,4,0,1,1,18.04,21.97,88,19.9995,3,150,18,2012,10,6,3
6.232448017,4,0,1,1,18.04,21.97,88,16.9979,20,488,18,2012,10,7,3
6.727431725,4,0,1,1,18.86,22.725,82,16.9979,31,803,18,2012,10,8,3
5.96100534,4,0,1,2,20.5,24.24,77,11.0014,41,346,18,2012,10,9,3
5.38907173,4,0,1,2,21.32,25,68,15.0013,60,158,18,2012,10,10,3
5.59471138,4,0,1,2,22.96,26.515,56,15.0013,79,189,18,2012,10,11,3
5.934894196,4,0,1,2,24.6,31.06,53,16.9979,93,284,18,2012,10,12,3
5.80814249,4,0,1,1,25.42,31.06,53,23.9994,96,236,18,2012,10,13,3
5.655991811,4,0,1,2,25.42,31.06,50,19.9995,94,191,18,2012,10,14,3
5.869296913,4,0,1,2,24.6,30.305,60,12.998,69,284,18,2012,10,15,3
6.11146734,4,0,1,1,24.6,31.06,56,19.0012,94,356,18,2012,10,16,3
6.792344427,4,0,1,2,23.78,27.275,64,22.0028,102,788,18,2012,10,17,3
6.670766321,4,0,1,2,22.96,26.515,64,22.0028,68,720,18,2012,10,18,3
6.242223265,4,0,1,2,22.96,26.515,68,19.9995,42,471,18,2012,10,19,3
5.96100534,4,0,1,2,22.96,26.515,68,16.9979,39,348,18,2012,10,20,3
5.648974238,4,0,1,2,22.14,25.76,77,12.998,38,245,18,2012,10,21,3
5.438079309,4,0,1,2,22.14,25.76,83,12.998,27,202,18,2012,10,22,3
4.770684624,4,0,1,2,22.14,25.76,83,0,6,111,18,2012,10,23,3
4.043051268,4,0,1,2,22.96,26.515,83,7.0015,5,51,19,2012,10,0,4
2.833213344,4,0,1,3,22.14,25.76,88,0,4,12,19,2012,10,1,4
2.397895273,4,0,1,2,22.14,25.76,88,0,1,9,19,2012,10,2,4
1.791759469,4,0,1,2,22.96,26.515,83,0,0,5,19,2012,10,3,4
1.945910149,4,0,1,2,22.96,26.515,83,0,1,5,19,2012,10,4,4
3.610917913,4,0,1,2,22.14,25.76,88,0,1,35,19,2012,10,5,4
4.882801923,4,0,1,3,22.14,25.76,94,11.0014,5,126,19,2012,10,6,4
5.043425117,4,0,1,3,22.14,25.76,94,0,5,149,19,2012,10,7,4
6.148468296,4,0,1,2,22.14,25.76,94,7.0015,20,447,19,2012,10,8,4
5.966146739,4,0,1,2,22.14,25.76,94,7.0015,26,363,19,2012,10,9,4
5.416100402,4,0,1,2,23.78,27.275,88,12.998,26,198,19,2012,10,10,4
5.533389489,4,0,1,1,24.6,28.03,83,12.998,41,211,19,2012,10,11,4
5.80814249,4,0,1,1,26.24,30.305,69,15.0013,74,258,19,2012,10,12,4
5.929589143,4,0,1,1,25.42,29.545,73,15.0013,87,288,19,2012,10,13,4
5.902633333,4,0,1,1,27.06,31.06,61,16.9979,88,277,19,2012,10,14,4
5.981414211,4,0,1,1,26.24,30.305,65,19.9995,93,302,19,2012,10,15,4
6.338594078,4,0,1,3,25.42,30.305,69,23.9994,131,434,19,2012,10,16,4
6.054439346,4,0,1,3,25.42,30.305,69,23.9994,48,377,19,2012,10,17,4
5.455321115,4,0,1,1,22.96,26.515,83,7.0015,21,212,19,2012,10,18,4
5.451038454,4,0,1,1,22.14,25.76,88,11.0014,19,213,19,2012,10,19,4
5.438079309,4,0,1,1,21.32,25,77,12.998,13,216,19,2012,10,20,4
5.332718793,4,0,1,1,20.5,24.24,77,0,17,189,19,2012,10,21,4
5.252273428,4,0,1,1,20.5,24.24,77,6.0032,14,176,19,2012,10,22,4
4.882801923,4,0,1,1,18.86,22.725,88,7.0015,13,118,19,2012,10,23,4
4.672828834,4,0,0,1,12.3,15.15,52,11.0014,11,95,17,2012,11,0,5
4.477336814,4,0,0,1,10.66,12.88,60,12.998,13,74,17,2012,11,1,5
3.912023005,4,0,0,1,10.66,12.88,65,12.998,8,41,17,2012,11,2,5
3.091042453,4,0,0,1,10.66,12.88,65,12.998,2,19,17,2012,11,3,5
2.079441542,4,0,0,1,9.84,11.365,70,12.998,1,6,17,2012,11,4,5
2.48490665,4,0,0,1,9.84,12.12,70,11.0014,1,10,17,2012,11,5,5
3.091042453,4,0,0,1,9.84,11.365,70,15.0013,0,21,17,2012,11,6,5
4.369447852,4,0,0,1,9.84,11.365,70,12.998,8,70,17,2012,11,7,5
5.129898715,4,0,0,1,10.66,12.88,65,15.0013,30,138,17,2012,11,8,5
5.517452896,4,0,0,1,13.94,15.91,49,15.0013,48,200,17,2012,11,9,5
5.771441123,4,0,0,1,14.76,16.665,46,16.9979,62,258,17,2012,11,10,5
6.049733455,4,0,0,1,15.58,19.695,43,12.998,80,343,17,2012,11,11,5
6.167516491,4,0,0,1,16.4,20.455,40,11.0014,117,359,17,2012,11,12,5
6.265301213,4,0,0,1,17.22,21.21,38,16.9979,179,346,17,2012,11,13,5
6.320768294,4,0,0,1,17.22,21.21,38,12.998,175,380,17,2012,11,14,5
6.309918278,4,0,0,1,17.22,21.21,35,19.9995,175,374,17,2012,11,15,5
6.152732695,4,0,0,1,16.4,20.455,40,15.0013,144,325,17,2012,11,16,5
6.001414878,4,0,0,1,15.58,19.695,40,11.0014,101,302,17,2012,11,17,5
5.605802066,4,0,0,1,14.76,18.18,50,7.0015,34,237,17,2012,11,18,5
5.537334267,4,0,0,1,13.94,17.425,53,6.0032,45,208,17,2012,11,19,5
5.153291594,4,0,0,2,13.94,17.425,66,6.0032,30,142,17,2012,11,20,5
4.941642423,4,0,0,2,13.12,16.665,57,7.0015,15,124,17,2012,11,21,5
4.983606622,4,0,0,2,13.12,16.665,57,7.0015,15,130,17,2012,11,22,5
4.8978398,4,0,0,2,12.3,15.91,70,7.0015,19,114,17,2012,11,23,5
4.86753445,4,0,0,2,12.3,15.15,70,11.0014,11,118,18,2012,11,0,6
4.564348191,4,0,0,1,12.3,14.395,70,12.998,14,81,18,2012,11,1,6
4.304065093,4,0,0,1,11.48,14.395,81,7.0015,8,65,18,2012,11,2,6
3.850147602,4,0,0,2,12.3,15.15,81,11.0014,9,37,18,2012,11,3,6
2.564949357,4,0,0,2,12.3,14.395,81,12.998,4,8,18,2012,11,4,6
2.564949357,4,0,0,1,11.48,14.395,81,8.9981,5,7,18,2012,11,5,6
2.772588722,4,0,0,1,11.48,13.635,81,11.0014,2,13,18,2012,11,6,6
3.761200116,4,0,0,1,11.48,13.635,81,12.998,3,39,18,2012,11,7,6
